idx,image_path,gt_answer,pass_count,runs,pass_rate,keep,cod_preview,predictions_preview
9793,./geothought_images/geothought_09793.jpg,50,5,5,1.0,True,"CD \text{ is the diameter of circle } O \implies \angle CAD = 90^\circ
\angle B = \angle D
\angle B = 40^\circ \implies \angle D = 40^\circ
\angle CAD + \angle CDA + \angle ACD = 180^\circ
\angle CAD ",50 || 50 || 50
9794,./geothought_images/geothought_09794.jpg,20,5,5,1.0,True,"OB = OC \implies \angle OBC = \angle OCB
\angle OBC = 70^\circ \land \angle OBC = \angle OCB \implies \angle OCB = 70^\circ
\angle BOC = 180^\circ - \angle OBC - \angle OCB = 180^\circ - 70^\circ - 70",20.0 || 20.0 || 20.0
9795,./geothought_images/geothought_09795.jpg,30,5,5,1.0,True,"m(arc\,AC) = \angle AOC = 60^\circ
AB = AC \implies m(arc AB) = m(arc AC) = 60^\circ
\angle ACB = \tfrac{1}{2} m(arc AB) = \tfrac{1}{2} \cdot 60^\circ = 30^\circ",30.0 || 30.0 || 30.0
9796,./geothought_images/geothought_09796.jpg,150,5,5,1.0,True,"OA = OB \implies \angle OAB = \angle ABO
\angle ABO = 30.0^\circ \implies \angle OAB = 30.0^\circ
\angle AOB = 180^\circ - \angle OAB - \angle ABO = 180^\circ - 30.0^\circ - 30.0^\circ = 120^\circ
OA ",150.0 || 150.0 || 150.0
9797,./geothought_images/geothought_09797.jpg,54,5,5,1.0,True,"BC \text{ diameter of } O \implies \angle BAC = 90^\circ
\angle ABC = \angle ADC = 36^\circ
AD \perp BC \implies \angle AEB = 90^\circ
\angle ABE = \angle ABC = 36^\circ
\angle BAE = 180^\circ - \angl",54 || 54 || 54
9798,./geothought_images/geothought_09798.jpg,20,5,5,1.0,True,"arc AB = arc AE \implies AB = AE
AB = AE \implies \angle B = \angle E
\angle E = 80^\circ \implies \angle B = 80^\circ
\angle A + \angle B + \angle E = 180^\circ
\angle A = 180^\circ - \angle B - \ang",20° || 20° || 20°
9799,./geothought_images/geothought_09799.jpg,30,5,5,1.0,True,"AB \text{ is the diameter} \implies O \text{ is the center} \land OA = OB = OC
\angle BAC \text{ subtends arc } BC
\angle BOC \text{ subtends arc } BC
\angle BOC = 2 \times \angle BAC
\angle BAC = 15^",30° || 30° || 30°
9800,./geothought_images/geothought_09800.jpg,20,5,5,1.0,True,"OA = OC \implies \angle OAC = \angle OCA
OB = OC \implies \angle OBC = \angle OCB
\angle BAC = 70^\circ \implies \angle OAC = 70^\circ
\angle OAC = \angle OCA \implies \angle OCA = 70^\circ
\angle AOC",20.0 || 20.0 || 20.0
9801,./geothought_images/geothought_09801.jpg,16,5,5,1.0,True,"\angle ACD = \angle DCB
DE = DA
D \in AB
AB = 10
BD + DA = AB
BD + DA = 10
DE = DA \implies BD + DE = 10
\triangle DAC \cong \triangle DEC
AC = EC
AC = 6
EC = 6
BE = EC
BE = 6
P = BD + DE + BE
P = 10 ",16 || 16 || 16
9802,./geothought_images/geothought_09802.jpg,25,5,5,1.0,True,"AB \text{ diameter of circle } O \implies \angle ACB = 90^\circ
In \triangle ABC, \angle A + \angle B + \angle ACB = 180^\circ
Let \angle A = x \implies x + \angle B + \angle ACB = 180^\circ
65^\circ ",25.0 || 25° || 25.0
9803,./geothought_images/geothought_09803.jpg,65,5,5,1.0,True,"AB \text{ is the diameter of circle } O \implies \angle ADB = 90^\circ
\angle BAD = \angle BCD = 25.0^\circ
Let \angle ABD = x
90^\circ + 25.0^\circ + x = 180^\circ
x = 65^\circ
\angle ABD = 65^\circ",65.0 || 65.0 || 65.0
9804,./geothought_images/geothought_09804.jpg,30,5,5,1.0,True,"\angle ABM = \angle MBC = x, \angle DAC = \angle DCA = y
\angle BAC + \angle ABC + \angle ACB = 180^\circ
\angle BAC = \angle BAD + \angle DAC = 120^\circ + y
\angle ABC = 2x
\angle ACB = y
(120^\circ",30.0 || 30.0 || 30.0
9805,./geothought_images/geothought_09805.jpg,70,5,5,1.0,True,"\angle BAC \text{ inscribed} \implies \text{subtends arc } BC
\angle BOC \text{ central} \implies \text{subtends arc } BC
\angle BAC \text{ and } \angle BOC \text{ subtend the same arc } BC \implies \",70.0° || 70.0° || 70.0°
9806,./geothought_images/geothought_09806.jpg,39,5,5,1.0,True,"\angle BOD + \angle BOC = 180^\circ
\angle BOC = 180^\circ - \angle BOD
\angle BOD = 102.0^\circ \implies \angle BOC = 180^\circ - 102.0^\circ = 78.0^\circ
\angle BAC = \frac{1}{2} \angle BOC
\angle B",39 || 39 || 39
9807,./geothought_images/geothought_09807.jpg,4,5,5,1.0,True,"AB = 8 \implies OC = OD = \frac{AB}{2} = 4
\angle CBD = 30^\circ \implies \text{arc}(CD) = 60^\circ
\angle COD = 60^\circ
OC = OD = 4 \land \angle COD = 60^\circ
CD^2 = OC^2 + OD^2 - 2 \cdot OC \cdot ",4 || 4 || 4
9808,./geothought_images/geothought_09808.jpg,120,5,5,1.0,True,"∠BAC \text{ and } ∠BOC \text{ subtend arc } BC
∠BOC = 2 ∠BAC
∠BAC = 60^\circ \implies ∠BOC = 2 \cdot 60^\circ = 120^\circ
\therefore ∠BOC = 120^\circ",120° || 120° || 120°
9809,./geothought_images/geothought_09809.jpg,3.0,5,5,1.0,True,"AB \text{ is the diameter of circle } O \implies O \text{ is the midpoint of } AB
\angle ACB = 90^\circ \quad (\text{Thales})
BC \perp AC
OD \perp AC \implies OD \parallel BC
O \text{ midpoint of } AB",3.0 || 3.0 || 3.0
9810,./geothought_images/geothought_09810.jpg,70,5,5,1.0,True,"G \text{ is reflection of } P \text{ over } OM \implies OG = OP \land \angle GOM = \angle POM
H \text{ is reflection of } P \text{ over } ON \implies OH = OP \land \angle HON = \angle PON
Let \alpha =",70° || 70° || 70°
9811,./geothought_images/geothought_09811.jpg,128,5,5,1.0,True,"\angle A \text{ is an inscribed angle subtended by } \overset{\frown}{BC}; \angle BOC \text{ is a central angle subtended by } \overset{\frown}{BC}.
\angle BOC = 2 \cdot \angle A.
\angle A = 64^\circ ",128 || 128 || 128
9812,./geothought_images/geothought_09812.jpg,55,5,5,1.0,True,"AC \text{ is the diameter of circle } O \implies \angle ABC = 90^\circ
\angle BDC = 35.0^\circ \implies \angle BAC = 35.0^\circ
\angle BAC + \angle ACB + \angle ABC = 180^\circ
35.0^\circ + \angle ACB",55 || 55 || 55
9813,./geothought_images/geothought_09813.jpg,30,5,5,1.0,True,"OD \perp BC \implies \text{arc } BD = \text{arc } CD
\angle BOD = 60^\circ \implies \text{arc } BD = 60^\circ
\text{arc } BD = 60^\circ \implies \text{arc } CD = 60^\circ
\angle CAD = \frac{1}{2} \tex",30° || 30° || 30°
9814,./geothought_images/geothought_09814.jpg,35,5,5,1.0,True,"\angle AOB = 70^\circ \implies \text{arc } AB = 70^\circ
\text{arc } AB = \text{arc } BC \implies \text{arc } BC = 70^\circ
\angle BDC \text{ is an inscribed angle intercepting arc } BC \implies \angl",35.0 || 35.0 || 35.0
9815,./geothought_images/geothought_09815.jpg,20</think>20,0,5,0.0,False,"\angle AOB = m(\widehat{AB})
\angle AOB = 40^\circ \implies m(\widehat{AB}) = 40^\circ
m(\angle ACB) = \frac{1}{2} m(\widehat{AB})
\angle C = \angle ACB
\angle C = \frac{1}{2} \cdot 40^\circ = 20^\cir",20 || 20 || 20
9816,./geothought_images/geothought_09816.jpg,40,5,5,1.0,True,"AB \text{ is diameter of circle } O \implies \angle ADB = 90^\circ
\angle BCD, \angle BAD \text{ subtend arc } BD \implies \angle BAD = \angle BCD = 50^\circ
\triangle ADB: \angle ADB = 90^\circ, \ang",40.0 || 40.0 || 40.0
9817,./geothought_images/geothought_09817.jpg,35,5,5,1.0,True,"AB \text{ diameter of } \odot O \implies \angle ACB = 90^\circ
\angle BAC = 20^\circ, \angle ACB = 90^\circ \implies \angle ABC = 180^\circ - \angle BAC - \angle ACB = 70^\circ
\angle ABC \text{ inter",35 || 35 || 35
9818,./geothought_images/geothought_09818.jpg,130,5,5,1.0,True,"OA = OD \implies \triangle OAD \text{ is isosceles with } \angle OAD = \angle ODA
\angle DAB = 65^\circ \implies \angle OAD = 65^\circ
\angle OAD = 65^\circ \implies \angle ODA = 65^\circ
\angle AOD =",130.0 || 130.0 || 130.0
9819,./geothought_images/geothought_09819.jpg,100,5,5,1.0,True,"\angle BAC + \angle B + \angle C = 180^\circ
\angle B = 60^\circ, \angle C = 70^\circ \implies \angle BAC = 180^\circ - 60^\circ - 70^\circ = 50^\circ
\angle BAD = \angle BAC = 50^\circ
\angle BOD = 2",100° || 100° || 100°
9820,./geothought_images/geothought_09820.jpg,40,5,5,1.0,True,"OA = OB \implies \triangle OAB \text{ isosceles with } \angle OAB = \angle OBA
\angle OBA = 50^\circ \implies \angle OAB = 50^\circ
\angle AOB = 180^\circ - \angle OAB - \angle OBA = 180^\circ - 50^\c",40.0 || 40.0 || 40.0
9821,./geothought_images/geothought_09821.jpg,50,5,5,1.0,True,"OA = OB \implies \triangle OAB \text{ isosceles} \implies \angle OAB = \angle OBA
\angle BAO = 25^\circ \implies \angle OAB = 25^\circ
\angle OBA = \angle OAB = 25^\circ
\angle AOB = 180^\circ - \angl",50 || 50.0 || 50.0
9822,./geothought_images/geothought_09822.jpg,55,5,5,1.0,True,"AO = OD \implies \angle OAD = \angle ODA
\angle AOD = 70^\circ \implies \angle OAD + \angle ODA = 180^\circ - 70^\circ = 110^\circ
\angle OAD = \angle ODA \implies \angle OAD = \angle ODA = \dfrac{110",55 || 55 || 55
9823,./geothought_images/geothought_09823.jpg,50,5,5,1.0,True,"∠AOB = 100^\circ
arc AB = 100^\circ
∠ACB intercepts arc AB
∠ACB = \frac{1}{2} \cdot (\text{measure of arc } AB) = \frac{1}{2} \cdot \angle AOB
∠ACB = \frac{1}{2} \cdot 100^\circ = 50^\circ",50° || 50° || 50°
9824,./geothought_images/geothought_09824.jpg,115,5,5,1.0,True,"O \in AB \implies \angle AOB = 180^\circ
\angle COE = 90^\circ
OD \text{ bisects } \angle AOE \implies \angle AOD = \angle DOE
\angle COD = 25^\circ
\angle COE = \angle COD + \angle DOE \implies 90^\c",115 || 115 || 115
9825,./geothought_images/geothought_09825.jpg,40,5,5,1.0,True,"∠ACB \text{ inscribed angle}, ∠AOB \text{ central angle}, \overset{\frown}{AB} \text{ intercepted by both}
m∠AOB = 2 \cdot m∠ACB
m∠ACB = 20.0^\circ \implies m∠AOB = 2 \cdot 20.0^\circ = 40.0^\circ",40.0° || 40.0° || 40.0°
9826,./geothought_images/geothought_09826.jpg,60,5,5,1.0,True,"OA = OC \implies \angle OCA = \angle OAC
\angle OAC = 30^\circ \implies \angle OCA = 30^\circ
\angle AOC = 180^\circ - \angle OAC - \angle OCA
\angle AOC = 180^\circ - 30^\circ - 30^\circ = 120^\circ
",60.0 || 60.0 || 60.0
9827,./geothought_images/geothought_09827.jpg,55,5,5,1.0,True,"O \text{ is the circumcenter of } \triangle ABC \implies OA = OB
OA = OB \implies \angle OAB = \angle ABO
\angle ABO = 35^\circ \implies \angle OAB = 35^\circ
\angle AOB = 180^\circ - \angle OAB - \an",55 || 55 || 55.0
9828,./geothought_images/geothought_09828.jpg,28,5,5,1.0,True,"\angle B = 74^\circ \land \angle C = 46^\circ \implies \angle BAC = 180^\circ - \angle B - \angle C = 60^\circ
\text{arc } BC = 2 \times \angle BAC = 120^\circ
\text{arc } AC = 2 \times \angle B = 148",28 || 28° || 28°
9829,./geothought_images/geothought_09829.jpg,25,5,5,1.0,True,"\angle BOC \text{ is central with vertex } O \text{ and subtends arc } BC
\angle BAC \text{ is inscribed and subtends arc } BC
m\angle BAC = \tfrac{1}{2} \, m\angle BOC
m\angle BAC = \tfrac{1}{2} \cdo",25° || 25° || 25°
9830,./geothought_images/geothought_09830.jpg,55,5,5,1.0,True,"AB \text{ is the diameter of circle } O \implies \angle ACB = 90^\circ
\angle A + \angle B + \angle ACB = 180^\circ
35.0^\circ + \angle B + 90^\circ = 180^\circ
\angle B = 180^\circ - 35.0^\circ - 90^",55.0° || 55.0° || 55.0°
9831,./geothought_images/geothought_09831.jpg,40,5,5,1.0,True,"OB = OC \implies \angle OBC = \angle OCB
\angle OCB = 50^\circ \implies \angle OBC = 50^\circ
\angle BOC = 180^\circ - \angle OBC - \angle OCB
\angle BOC = 180^\circ - 50^\circ - 50^\circ
\angle BOC =",40° || 40° || 40°
9832,./geothought_images/geothought_09832.jpg,35,5,5,1.0,True,"\angle A = \frac{1}{2} \text{arc } CB
40^\circ = \frac{1}{2} \text{arc } CB \implies \text{arc } CB = 80^\circ
\angle APD = \frac{1}{2} (\text{arc } AD + \text{arc } CB)
75^\circ = \frac{1}{2} (\text{",35.0 || 35.0 || 35.0
9833,./geothought_images/geothought_09833.jpg,50,5,5,1.0,True,"AB \text{ diameter} \implies \angle ACB = 90^\circ
\angle CAB = x, \angle CBA = 40^\circ, \angle ACB = 90^\circ \quad \text{and} \quad \angle CAB + \angle CBA + \angle ACB = 180^\circ
x + 40^\circ + 9",50.0 || 50 || 50
9834,./geothought_images/geothought_09834.jpg,100,5,5,1.0,True,"\angle ACB = 40.0^\circ, \angle CAB = 60.0^\circ \implies \angle ABC = 180^\circ - \angle CAB - \angle ACB = 180^\circ - 60.0^\circ - 40.0^\circ = 80.0^\circ
\text{ABCD cyclic} \implies \angle ADC + \",100.0 || 100.0 || 100.0
9835,./geothought_images/geothought_09835.jpg,42,5,5,1.0,True,"AB \text{ is the diameter of circle } O \implies \angle ADB = 90^\circ
\angle BAD = 180^\circ - \angle ADB - \angle ABD = 180^\circ - 90^\circ - 48^\circ = 42^\circ
\angle BAD \text{ and } \angle BCD ",42.0 || 42 || 42
9836,./geothought_images/geothought_09836.jpg,30,5,5,1.0,True,"∠ACD \text{ formed by chords } AC \text{ and } CD \implies \text{ arc } AD \text{ is intercepted by } ∠ACD
∠ABD \text{ formed by chords } AB \text{ and } BD \implies \text{ arc } AD \text{ is intercep",30° || 30° || 30°
9837,./geothought_images/geothought_09837.jpg,64,5,5,1.0,True,"AD \text{ is the diameter of circle } O \implies \angle ACD = 90^\circ
\angle ABC = \angle ADC \quad (\text{same arc } AC), \ \angle ABC = 26.0^\circ \implies \angle ADC = 26.0^\circ
\angle CAD = 180^",64.0 || 64.0 || 64.0
9838,./geothought_images/geothought_09838.jpg,40,5,5,1.0,True,"AB \text{ is the diameter of circle } O \implies \angle ADB = 90^\circ
In \triangle ADB, \angle BAD = 50^\circ, \angle ADB = 90^\circ \implies \angle ABD = 180^\circ - 50^\circ - 90^\circ = 40^\circ
A",40.0 || 40.0 || 40.0
9839,./geothought_images/geothought_09839.jpg,28,5,5,1.0,True,"\widehat{DC} = 2 \cdot \angle DBC = 2 \cdot 31^\circ = 62^\circ
\angle DOC = \widehat{DC} = 62^\circ
\text{AD} \parallel OC \implies \angle ADO = \angle DOC = 62^\circ
OA = OD \implies \angle OAD = \a",28° || 28° || 28
9840,./geothought_images/geothought_09840.jpg,35,5,5,1.0,True,"OA = OB \implies \angle OAB = \angle ABO
\angle ABO = 55^\circ \implies \angle OAB = 55^\circ
\angle AOB = 180^\circ - \angle OAB - \angle ABO
\angle AOB = 180^\circ - 55^\circ - 55^\circ = 70^\circ
\",35.0 || 35.0 || 35.0
9841,./geothought_images/geothought_09841.jpg,60,5,5,1.0,True,"m(\widehat{AB}) = 2\,\angle ADB = 60^\circ
OB \perp AC \implies \widehat{AB} = \widehat{BC}
m(\widehat{BC}) = m(\widehat{AB}) = 60^\circ
\angle BOC \text{ central angle subtends } \widehat{BC} \implie",60° || 60° || 60°
9842,./geothought_images/geothought_09842.jpg,30,5,5,1.0,True,"AB \text{ is the diameter of circle } O \implies \angle ACB = 90^\circ
\angle ABC = 60^\circ
\angle BAC = 180^\circ - \angle ACB - \angle ABC = 180^\circ - 90^\circ - 60^\circ = 30^\circ
\angle BAC = ",30 || 30 || 30
9843,./geothought_images/geothought_09843.jpg,75,5,5,1.0,True,"\angle 1 \text{ and } \angle 2 \text{ are corresponding angles formed by transversal } c \text{ with lines } a \text{ and } b \implies a \parallel b
a \parallel b \land d \text{ transversal} \implies ",75 || 75 || 75
9844,./geothought_images/geothought_09844.jpg,36,5,5,1.0,True,"\angle BOC = 72^\circ \implies \text{arc}(BC) = 72^\circ
\angle BAC \text{ subtends arc } BC
\angle BAC = \frac{1}{2} \angle BOC
\angle BAC = \frac{1}{2} \cdot 72^\circ = 36^\circ",36.0 || 36.0 || 36.0
9845,./geothought_images/geothought_09845.jpg,30,5,5,1.0,True,"\angle AOB = 180^\circ - 90^\circ - 30^\circ = 60^\circ
\angle APB = \frac{1}{2} \angle AOB
\angle APB = \frac{1}{2} \times 60^\circ = 30^\circ",30° || 30° || 30.0
9846,./geothought_images/geothought_09846.jpg,30,5,5,1.0,True,"CD \perp AB \implies \overset{\frown}{AC} = \overset{\frown}{BC}
\angle AOC = 60^\circ \implies \overset{\frown}{AC} = 60^\circ
\overset{\frown}{AC} = \overset{\frown}{BC} \implies \overset{\frown}{BC",30.0 || 30.0 || 30.0
9847,./geothought_images/geothought_09847.jpg,135,5,5,1.0,True,"\angle R = 90^\circ.
\angle X = \angle 1 = 45^\circ.
\angle 2 + \angle X = 180^\circ.
\angle 2 = 180^\circ - \angle X = 180^\circ - 45^\circ = 135^\circ.",135.0 || 135.0 || 135.0
9848,./geothought_images/geothought_09848.jpg,50,5,5,1.0,True,"AB \text{ diameter of circle } O \implies \angle ACB = 90^\circ
\angle BAC = 40^\circ, \angle ACB = 90^\circ \implies \angle ABC = 180^\circ - \angle BAC - \angle ACB = 180^\circ - 40^\circ - 90^\circ",50.0 || 50.0 || 50.0
9849,./geothought_images/geothought_09849.jpg,55,5,5,1.0,True,"AB \text{ is diameter of circle } O \implies \angle ADB = 90^\circ
\angle BCD = \angle BAD = 35^\circ
\angle ABD = 180^\circ - \angle ADB - \angle BAD
180^\circ - \angle ADB - \angle BAD = 180^\circ -",55° || 55 || 55
9850,./geothought_images/geothought_09850.jpg,80,5,5,1.0,True,"∠ACB \text{ is inscribed (C on the circle, formed by chords } AC \text{ and } BC); ∠AOB \text{ is central (O center, formed by radii } OA \text{ and } OB).
\text{Both } ∠ACB \text{ and } ∠AOB \text{ i",80.0° || 80.0° || 80.0°
9851,./geothought_images/geothought_09851.jpg,70,5,5,1.0,True,"\widehat{BD} = 2 \cdot \angle BAD = 70^\circ
AB \parallel CD \implies \widehat{AC} = \widehat{BD}
\widehat{AC} = 70^\circ
\angle AOC \text{ intercepts } \widehat{AC} \implies \angle AOC = \widehat{AC}",70 || 70 || 70
9852,./geothought_images/geothought_09852.jpg,30,5,5,1.0,True,"AB \text{ is the diameter} \implies \angle ACB = 90^\circ
\triangle ABC: \angle A + \angle B + \angle ACB = 180^\circ
Let \angle A = x,\ \angle B = 60^\circ,\ \angle ACB = 90^\circ;\ x + 60^\circ + 90",30.0 || 30.0 || 30.0
9853,./geothought_images/geothought_09853.jpg,69,5,5,1.0,True,"AB \text{ is the diameter of } \odot O \implies \angle ADB = 90^\circ
In \triangle ABD, \angle BAD = 21^\circ, \angle ADB = 90^\circ \implies \angle ABD = 180^\circ - 21^\circ - 90^\circ = 69^\circ
\a",69 || 69 || 69
9854,./geothought_images/geothought_09854.jpg,60,5,5,1.0,True,"\angle AOC = 2 \angle ABC
\angle ABC = 30^\circ
\angle AOC = 60^\circ
OA = OC
\triangle AOC \text{ is isosceles} \implies \angle OAC = \angle OCA
\angle AOC + \angle OAC + \angle OCA = 180^\circ
\angl",60° || 60° || 60°
9855,./geothought_images/geothought_09855.jpg,40,5,5,1.0,True,"AD \text{ is the diameter of } \odot O \implies \angle ABD = 90^\circ
\angle ADB = 180^\circ - \angle DAB - \angle ABD = 180^\circ - 50^\circ - 90^\circ = 40^\circ
\angle ACB \text{ and } \angle ADB \",40.0 || 40 || 40
9856,./geothought_images/geothought_09856.jpg,80,5,5,1.0,True,"\angle ACB \text{ is inscribed and subtends } \overset{\frown}{AB}; \angle AOB \text{ is central and subtends } \overset{\frown}{AB}
\angle AOB = 2 \cdot \angle ACB
\angle ACB = 40.0^\circ \implies \a",80.0 || 80.0 || 80.0
9857,./geothought_images/geothought_09857.jpg,100,5,5,1.0,True,"\angle BAC = 180^\circ - \angle B - \angle C
\angle B = 60^\circ, \ \angle C = 70^\circ \implies \angle BAC = 50^\circ
\angle BOD = 2 \angle BAC
\angle BOD = 2 \cdot 50^\circ = 100^\circ",100° || 100 || 100°
9858,./geothought_images/geothought_09858.jpg,27,5,5,1.0,True,"arc AC = ∠AOC = 108^\circ
\angle ABC \text{ inscribed subtends arc } AC \implies \angle ABC = \frac{1}{2} \text{arc } AC = 54^\circ
BD = BC \implies \angle D = \angle BCD
\angle ABC \text{ is exterior",27 || 27 || 27
9859,./geothought_images/geothought_09859.jpg,88,5,5,1.0,True,"m\angle BAC \text{ subtends arc } BC \land m\angle BOC \text{ is the central angle subtending arc } BC
m\angle BOC = 2 \times m\angle BAC
m\angle BAC = 44.0^\circ
m\angle BOC = 2 \times 44.0^\circ = 8",88.0 || 88.0 || 88.0
9860,./geothought_images/geothought_09860.jpg,55,5,5,1.0,True,"m∠BOC \text{ central angle intercepting arc } BC, \; m∠BAC \text{ inscribed angle intercepting arc } BC
m∠BAC = \frac{1}{2} \, m∠BOC
m∠BOC = 110.0^\circ \implies m∠BAC = \frac{1}{2} \cdot 110.0^\circ ",55.0 || 55.0° || 55.0°
9861,./geothought_images/geothought_09861.jpg,60,5,5,1.0,True,"∠ACB = 30^\circ \implies ∠AOB = 2 \cdot ∠ACB = 60^\circ
AO = BO \implies ∠OAB = ∠ABO
Let ∠ABO = x, ∠OAB = x
∠OAB + ∠ABO + ∠AOB = 180^\circ
2x + 60^\circ = 180^\circ
x = 60^\circ
\angle ABO = 60^\circ",60 || 60 || 60
9862,./geothought_images/geothought_09862.jpg,20,5,5,1.0,True,"AC = AC' \Rightarrow \triangle ACC' \text{ isosceles} \Rightarrow \angle ACC' = \angle AC'C
CC' \parallel AB, AC \text{ is a transversal} \Rightarrow \angle CAB = \angle ACC'
\angle CAB = 80^\circ
\an",20 || 20.0 || 20.0
9863,./geothought_images/geothought_09863.jpg,38,5,5,1.0,True,"AB \text{ passes through } O \implies AB \text{ is a diameter of the circle with center } O
\text{Thales' theorem} \implies \angle ACB = 90^\circ
\angle BAC = 52^\circ, \angle ACB = 90^\circ \implies ",38 || 38 || 38
9864,./geothought_images/geothought_09864.jpg,40,5,5,1.0,True,"AB = AC = AD \implies B, C, D \text{ lie on a circle with center } A
\angle BDC \text{ inscribed subtends arc } BC \implies \angle BDC = \tfrac{1}{2} \angle BAC
\angle BAC = 2 \angle BDC
\angle BDC = ",40.0 || 40.0 || 40.0
9865,./geothought_images/geothought_09865.jpg,68,5,5,1.0,True,"AB \parallel CD \land AF \text{ transversal} \implies \angle DOF = \angle OAB
\angle OAB = 34^\circ
\angle DOF = \angle OAB = 34^\circ
OF \text{ bisects } \angle EOD \implies \angle EOF = \angle DOF
\",68.0 || 68.0 || 68.0
9866,./geothought_images/geothought_09866.jpg,56,5,5,1.0,True,"m(\angle ADB) = 28^\circ \implies m(\text{arc } AB) = 2 \cdot m(\angle ADB) = 56^\circ
OA \perp BC \implies OA \text{ bisects arc } BC
m(\text{arc } AB) = m(\text{arc } AC)
m(\text{arc } AC) = m(\text",56 || 56 || 56
